job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type,year,month,month_name,country
Senior Data Engineer,Jobs For Humanity,"Fredericksburg, VA",2024-01-14,Livingston,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Services Manager - Data Centre,Hickory,"Laverton North, Victoria, Australia",2024-01-14,Melbourne,Australia,Service Supervisor I,Mid-Senior,Onsite,2024,1,January,Other
"Director, Securities Data Management",Jobs For Humanity,"Worcester, MA",2024-01-16,Andalusia,United States,Inspector General,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Scientist,Govcio,"Rock Island, IL",2024-01-14,Moline,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Master Data Management - Data/Process Analyst,Opentext,"Richmond Hill, Ontario, Canada",2024-01-15,Brampton,Canada,Actuary,Mid-Senior,Onsite,2024,1,January,Canada
Specialist Solutions Architect - Data Engineering,Databricks,"Columbus, OH",2024-01-14,Columbus,United States,Value Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Open Systems Technologies Corporation,"Arlington, VA",2024-01-16,Alexandria,United States,Loading-Machine Tool-Setter,Mid-Senior,Onsite,2024,1,January,United States
Google Cloud Platform Data Engineering Manager,Publicis Sapient,"Dallas, TX",2024-01-17,Garland,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
Volunteer: Data Entry - Bay Area Cancer Connections,Volunteermatch,"San Mateo, CA",2024-01-14,Union City,United States,Scanner,Associate,Onsite,2024,1,January,United States
Senior Backend And Cloud Engineer - Machine Learning Infrastructure (Python),Scandit,"Manchester, England, United Kingdom",2024-01-14,Wigan,United Kingdom,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Principal Mechanical Engineer (Data Centres),Hydrock,"Manchester, England, United Kingdom",2024-01-14,Greater Manchester,United Kingdom,Mechanical Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Data Scientist, Senior Manager",Biospace,"Washington, DC",2024-01-17,Silver Spring,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
Teradata Architect,Dice,"Hartford, CT",2024-01-14,Wallingford,United States,Interior Designer,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Projects Analyst,Brandsafway,"Atlanta, GA",2024-01-14,East Point,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Founding Ml Engineer,Promptarmor (Yc W24),"San Francisco, CA",2024-01-14,Sausalito,United States,Computer Operator,Mid-Senior,Onsite,2024,1,January,United States
Data Architect,Fraser Health Authority,"Surrey, British Columbia, Canada",2024-01-12,New Westminster,Canada,Architect,Mid-Senior,Onsite,2024,1,January,Canada
Senior Data Scientist Ii,Ls Technologies,"Mountain View, CA",2024-01-16,San Leandro,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Senior Backend And Cloud Engineer - Machine Learning Infrastructure (Python),Scandit,"Norwich, England, United Kingdom",2024-01-14,Norwich,United Kingdom,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Manager, Data Engineering (Python, Aws, Airflow, Snowflake) (Hybrid)",Jobs For Humanity,"New Haven, CT",2024-01-14,Derby,United States,Manager Records Analysis,Mid-Senior,Onsite,2024,1,January,United States
Research Fellow-Acute Myeloid Leukemia (Aml),Cincinnati Children'S,"Cincinnati, OH",2024-01-14,Cincinnati,United States,Tier,Mid-Senior,Onsite,2024,1,January,United States
Field Data Collection Service Owner,Stantec,"California, United States",2024-01-15,California,United States,Collator,Mid-Senior,Onsite,2024,1,January,Other
Data Manager/Library Lead (21155),Arcarithm,"Huntsville, AL",2024-01-17,Huntsville,United States,Supervisor Logging,Mid-Senior,Onsite,2024,1,January,United States
Material Master Data Coordinator,Tekintegral,"Rahway, NJ",2024-01-16,Hillsborough,United States,Material Coordinator,Mid-Senior,Onsite,2024,1,January,United States
Compliance Manager (Deputy Mlro) - Uk,Revolut,"London, England, United Kingdom",2024-01-17,Greater London,United Kingdom,Supervisor Refining,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Data Engineer Ii, Physical Stores Strategic Insights (Pssi)",Amazon,"Chicago, IL",2024-01-14,East Chicago,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Architect,Integrated Talent Strategies (Its),"Bowling Green, OH",2024-01-14,Findlay,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
Senior Mlops Engineer,Recruiting From Scratch,"Pleasanton, CA",2024-01-15,Union City,United States,Airport Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist Consultant,Jobs For Humanity,"Chantilly, VA",2024-01-16,Manassas,United States,Political Scientist,Mid-Senior,Onsite,2024,1,January,United States
Data/Software Engineer Ii/Iii,National Renewable Energy Laboratory,"Golden, CO",2024-01-14,Colorado,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist Lead - Property & Casualty Loss/Risk Modeling,Usaa,"San Antonio, TX",2024-01-16,San Antonio,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Analyst,Etiventure Analytics,"Nebraska, United States",2024-01-16,Nebraska,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,Other
Data Architect/ Azure Data Bricks 'W2',Workcog Inc,"Minnesota Lake, MN",2024-01-14,McPherson,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
Data Management Software Engineer,Columbia Technology Partners,"Annapolis Junction, MD",2024-01-14,Towson,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
"Senior Staff Software Engineer, Google Cloud Data Management",Google,"Kirkland, WA",2024-01-14,Everett,United States,Systems Analyst,Mid-Senior,Onsite,2024,1,January,United States
It Business Intelligence & Data Analyst Ii,Fayetteville State University,"Fayetteville, NC",2024-01-13,North Carolina,United States,Quality Assurance Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Distinguished Engineer, Enterprise Data Platforms - Data Creation",Jobs For Humanity,"Waco, TX",2024-01-14,Waco,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
Volunteer: Crowddoing Growth Hacking For Recruiting Big Data/Machine Learning Volunteers,Crowddoing,"El Dorado Hills, CA",2024-01-15,Roseville,United States,Blood-Donor Recruiter,Associate,Onsite,2024,1,January,United States
Lead Machine Learning Engineer / Computer Vision,Motion Recruitment,"El Segundo, CA",2024-01-16,Pasadena,United States,Programmer Engineering And Scientific,Mid-Senior,Onsite,2024,1,January,United States
Data Center Superintendent,Rogers-O'Brien Construction,"San Antonio, Texas Metropolitan Area",2024-01-16,San Antonio,United States,Superintendent Service,Mid-Senior,Onsite,2024,1,January,Other
Part Time Housekeeper In Bromley,Little Ones Uk Ltd,"London, England, United Kingdom",2024-01-16,Greater London,United Kingdom,Linen-Room Attendant,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Big Data Developer  Phoenix, Az ( Onsite Daya 1 )","Conch Technologies, Inc","Phoenix, AZ",2024-01-14,Arizona,United States,Programmer-Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Data Scientist, Senior With Security Clearance",Clearancejobs,"Arlington, VA",2024-01-15,Saint Charles,United States,Biochemist,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer - Snowflake,Tiger Analytics,"Dallas, TX",2024-01-14,Arlington,United States,Value Engineer,Mid-Senior,Onsite,2024,1,January,United States
Lead Software Engineer – Ai/Ml Services,Publix Super Markets,"Lakeland, FL",2024-01-14,Winter Haven,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist,Insight Global,"San Diego, CA",2024-01-16,Coronado,United States,Geophysicist,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Data Engineering (Python, Aws, Airflow, Snowflake) (Hybrid)",Jobs For Humanity,"Fort Worth, TX",2024-01-17,Fort Worth,United States,Supervisor Matrix,Mid-Senior,Onsite,2024,1,January,United States
Associate Principal Data Scientist,Astrazeneca,"Macclesfield, England, United Kingdom",2024-01-15,Warrington,United Kingdom,Data Communications Technician,Associate,Onsite,2024,1,January,United Kingdom
Medical Technologist/Mlt - Full Time,Connected Health Care,"Ruston, LA",2024-01-15,Louisiana,United States,Biochemistry Technologist,Mid-Senior,Onsite,2024,1,January,United States
"Software Dev Manager Iii - Foundational People Data Services, Data Producer Experience (Dpx)",Amazon,"Boston, MA",2024-01-14,Brockton,United States,Producer,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Analyst - Ofccp,Ogletree Deakins,"Dallas, TX",2024-01-14,Mansfield,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Manager Of Hr Systems And Data Analytics [Service New Brunswick],Careerbeacon,"Fredericton, New Brunswick, Canada",2024-01-14,New Brunswick,Canada,Management Analyst,Mid-Senior,Onsite,2024,1,January,Canada
"Director, Data Analysis",Jobs For Humanity,"Lawton, OK",2024-01-15,Oklahoma,United States,Data Communications Technician,Mid-Senior,Onsite,2024,1,January,United States
"Principal Associate, Data Loss Prevention (Dlp) Engineer",Jobs For Humanity,"Worcester, MA",2024-01-14,Barre,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
Data Engineering Manager,Avanade,"Indianapolis, IN",2024-01-15,Guilford,United States,Chief Engineer,Mid-Senior,Onsite,2024,1,January,India
Senior Technical Product Manager - Code Data,Zoll Medical Corporation,"Colorado, United States",2024-01-17,Florissant,United States,Supervisor Matrix,Mid-Senior,Onsite,2024,1,January,Other
"Senior Mls Engineer, Autonomous Driving Startup",Recruiting From Scratch,"Mill Valley, CA",2024-01-14,Vallejo,United States,Operating Engineer,Mid-Senior,Onsite,2024,1,January,United States
Medical Technologist Mt Or Medical Lab Technician Mlt - Laboratory,Mayo Clinic,"Owatonna, MN",2024-01-14,Faribault,United States,Assembler,Mid-Senior,Onsite,2024,1,January,United States
Freelance Data Analyst,Creative Circle,"New York, NY",2024-01-14,Union,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Sr Quantitative Fin Analyst - Aml Models,Bank Of America,"Charlotte, NC",2024-01-15,Ridgewood,United States,Chief Bank Examiner,Mid-Senior,Onsite,2024,1,January,United States
Mep Assistant Superintendent Data Center Construction,Jobot,"Phoenix, AZ",2024-01-16,Peoria,United States,Progress Clerk,Mid-Senior,Onsite,2024,1,January,United States
Lead Data Scientist,Espn,"San Francisco, CA",2024-01-16,Berkeley,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Operations Research Analyst/Data Scientist (Mid To Senior Level),Group W,"Tampa, FL",2024-01-14,Clearwater,United States,Chemist,Mid-Senior,Onsite,2024,1,January,United States
Senior Lead Data Engineer,Jobs For Humanity,"York, PA",2024-01-14,Hershey,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Marketplace Strategy & Operations (Mlb, Resale 3Rd Party)",Ticketmaster,"Chicago, IL",2024-01-14,Chicago,United States,Set-Key Driver,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist,Equifax,"Toronto, Ontario, Canada",2024-01-16,Bonavista,Canada,Geophysicist,Mid-Senior,Onsite,2024,1,January,Canada
"Staff Software Engineer, Data Frameworks",Ridgeline,"New York, NY",2024-01-17,Freeport,United States,Utilization Engineer,Mid-Senior,Onsite,2024,1,January,United States
Travel Clinical Lab Scientist/Medical Technologist (Mt/Mlt) - Ascp Required,Connected Health Care,"Trenton, NJ",2024-01-14,Abington,United States,Chemist,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Data Science - Financial Services",Capital One,"Plano, TX",2024-01-17,Garland,United States,Supervisor Matrix,Mid-Senior,Onsite,2024,1,January,United States
Product Data Manager - Data & Analytics,Unilever,"Toronto, Ontario, Canada",2024-01-16,North York,Canada,Supervisor Cell-Efficiency,Mid-Senior,Onsite,2024,1,January,Canada
Senior Data Scientist Manager,Google,"New York, NY",2024-01-16,New York,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Sr Data Scientist,Blue Cross Nc,"North Carolina, United States",2024-01-16,North Carolina,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,Other
Data Analysis Manager,Mike Crank Imaging - Voiceover // Sound Design,"Didcot, England, United Kingdom",2024-01-16,High Wycombe,United Kingdom,Supervisor Agency Appointments,Mid-Senior,Onsite,2024,1,January,United Kingdom
Lead Data Scientist,Snap Inc.,"Los Angeles, CA",2024-01-16,West Covina,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
"Senior Data Engineer, It Enterprise Data Solutions",Bill & Melinda Gates Foundation,"Seattle, WA",2024-01-14,Bremerton,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Ims Data Specialist,Sanofi,"Toronto, Ontario, Canada",2024-01-16,North York,Canada,Historian,Mid-Senior,Onsite,2024,1,January,Canada
Senior Data Scientist,Harnham,"Manchester, England, United Kingdom",2024-01-14,Wigan,United Kingdom,Chemist,Mid-Senior,Onsite,2024,1,January,United Kingdom
Senior Data Engineer,Jobs For Humanity,"Atlantic City, NJ",2024-01-14,Ocean City,United States,Computer Systems Hardware Analyst,Mid-Senior,Onsite,2024,1,January,United States
Installation Supervisor (Data Cables / International Travel),Ernest Gordon Recruitment,"Northampton, England, United Kingdom",2024-01-14,Hastings,United Kingdom,Supervisor Inspection,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Data Engineer Iv, Day Shift, Information Technology",Adventist Healthcare,"Gaithersburg, MD",2024-01-14,Frederick,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Research Data Analyst 2,Stanford University,"Stanford, CA",2024-01-14,San Jose,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Data Scientist - Tiktok Ads, Growth Marketing",Bytedance,"Mountain View, CA",2024-01-16,Menlo Park,United States,Geophysicist,Mid-Senior,Onsite,2024,1,January,United States
"Senior Manager, Machine Learning Engineering",Clickjobs.Io,"Washington, DC",2024-01-17,Silver Spring,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
Customer Service Representative/Data Analyst/Data Entry Clerk,Toyandsons,"Fredericton, New Brunswick, Canada",2024-01-14,New Brunswick,Canada,Claim Examiner,Mid-Senior,Onsite,2024,1,January,Canada
Data Engineer Ii,Amazon,"Bellevue, WA",2024-01-14,Bremerton,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Associate Director-Data Architect,Eli Lilly And Company,"Concord, NC",2024-01-14,Salisbury,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
"Senior Manager, Ontology And Data Modeling",Jobs For Humanity,"Washington, DC",2024-01-14,Saint Charles,United States,Range Manager,Mid-Senior,Onsite,2024,1,January,United States
Volunteer: Data And Salesforce Volunteer,American Red Cross Greater Pennsylvania Region,"Pottsville, PA",2024-01-16,Pennsylvania,United States,Manager Forms Analysis,Associate,Onsite,2024,1,January,United States
Medical Laboratory Scientist (Mls),Lifepoint Health®,"Johnstown, PA",2024-01-14,Central City,United States,Biologist,Mid-Senior,Onsite,2024,1,January,United States
Mlo Branch Manager,The Mortgage Place Inc,"Fort Myers, FL",2024-01-13,Cape May,United States,Manager Sales,Mid-Senior,Onsite,2024,1,January,United States
"Senior Manager, Machine Learning Engineering",Jobs For Humanity,"Hartford, CT",2024-01-14,Springfield,United States,Manager Records Analysis,Mid-Senior,Onsite,2024,1,January,United States
General Foreman - Data Centers,"Isc Constructors, L.L.C.","Columbus, OH",2024-01-15,Columbus,United States,Cut-In Worker,Mid-Senior,Onsite,2024,1,January,United States
Lead Data Scientist,Fusemachines,"New York, NY",2024-01-16,Montclair,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Audit Manager - Data/Tech (Bsa/Aml Including Sanctions),Bank Of America,"Westlake Village, CA",2024-01-14,Oxnard,United States,Architect,Mid-Senior,Onsite,2024,1,January,United States
